customer_id,gender,p3bkrel_pur,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,age_bracket,address,postcode,state,country,property_valuation
1269,Male,56,1990-08-25,Property,High Net Worth,0,1,7.0,31,30,543 Victoria Park,4702,QLD,Australia,6
1270,Male,72,1983-02-27,Financial Services,Affluent Customer,0,0,10.0,39,40,640 Toban Hill,4702,QLD,Australia,6
1271,Female,71,1994-07-11,Telecommunications,Mass Customer,0,1,6.0,28,30,93 Corben Crossing,4506,QLD,Australia,4
1272,Female,2,1985-04-04,Manufacturing,Affluent Customer,0,0,17.0,37,40,26 Portage Junction,4503,QLD,Australia,5
1273,Male,48,1974-07-31,Financial Services,Affluent Customer,0,1,14.0,47,50,7928 Mendota Circle,4503,QLD,Australia,2
1274,Male,12,1977-11-16,Manufacturing,Mass Customer,0,0,20.0,44,40,1075 Raven Place,4512,QLD,Australia,7
1275,Female,70,1966-01-10,Health,Mass Customer,0,1,8.0,56,60,0 Summerview Pass,4511,QLD,Australia,2
1276,Male,24,1964-06-07,Health,Affluent Customer,0,0,4.0,58,60,7310 Shopko Trail,4500,QLD,Australia,8
1278,Female,14,1998-11-15,Health,Affluent Customer,0,0,2.0,23,20,41 Knutson Alley,4370,QLD,Australia,4
1279,Male,30,1962-08-12,Financial Services,Mass Customer,0,0,20.0,59,60,67396 Roxbury Court,4817,QLD,Australia,3
1280,Male,71,1978-01-24,Manufacturing,High Net Worth,0,1,15.0,44,40,55 Hauk Court,4350,QLD,Australia,7
1281,Male,29,1968-07-07,Manufacturing,Affluent Customer,0,1,16.0,54,50,131 Tony Road,4213,QLD,Australia,8
1282,Male,99,1980-11-15,Entertainment,Affluent Customer,0,1,14.0,41,40,791 Elgar Trail,4340,QLD,Australia,5
1283,Female,43,1994-08-23,Health,Mass Customer,0,0,1.0,27,30,617 Welch Street,4122,QLD,Australia,7
1284,Male,30,1976-01-28,Entertainment,Affluent Customer,0,0,11.0,46,50,1 Namekagon Plaza,4306,QLD,Australia,8
1285,Male,44,1973-05-23,Manufacturing,Mass Customer,0,1,12.0,49,50,3 Blaine Road,4306,QLD,Australia,6
1286,Female,83,1975-06-28,Manufacturing,High Net Worth,0,1,16.0,47,50,77 Pankratz Plaza,4306,QLD,Australia,8
1287,Male,72,1960-10-23,Financial Services,Mass Customer,0,1,20.0,61,60,4081 Veith Lane,4306,QLD,Australia,4
1288,Female,51,1979-10-07,Financial Services,Affluent Customer,0,1,18.0,42,40,55 Elgar Park,4306,QLD,Australia,7
1290,Male,49,1967-08-08,Financial Services,High Net Worth,0,1,6.0,54,50,19679 Buell Pass,4305,QLD,Australia,5
1291,Male,0,1980-08-16,Health,Mass Customer,0,0,12.0,41,40,8 Kinsman Alley,4304,QLD,Australia,2
1293,Male,89,1980-10-07,IT,Mass Customer,0,0,8.0,41,40,378 Butterfield Pass,4300,QLD,Australia,6
1294,Female,31,1974-09-28,Manufacturing,Mass Customer,0,1,15.0,47,50,7 Schurz Parkway,4212,QLD,Australia,7
1295,Male,66,1997-01-25,Argiculture,Mass Customer,0,1,5.0,25,20,07780 Autumn Leaf Drive,4209,QLD,Australia,7
1296,Female,61,1989-03-11,Financial Services,Affluent Customer,0,1,9.0,33,30,87 Reinke Drive,4211,QLD,Australia,6
1297,Male,91,1981-02-12,Health,Mass Customer,0,0,3.0,41,40,3 Gina Center,4210,QLD,Australia,7
1298,Male,35,1974-04-06,Health,Mass Customer,0,0,16.0,48,50,029 Scott Center,4205,QLD,Australia,5
1300,Female,0,1991-03-10,Financial Services,Affluent Customer,0,1,9.0,31,30,408 Grover Place,4165,QLD,Australia,9
1301,Female,17,1991-11-25,Health,Mass Customer,0,0,9.0,30,30,392 Ridge Oak Road,4165,QLD,Australia,7
1302,Female,29,1998-05-03,Financial Services,Affluent Customer,0,1,2.0,24,20,9 Sugar Junction,4053,QLD,Australia,7
1303,Male,64,1972-04-27,Argiculture,Mass Customer,0,0,15.0,50,50,0917 Golf View Parkway,4217,QLD,Australia,1
1305,Male,97,1970-03-01,Financial Services,High Net Worth,0,1,6.0,52,50,3 School Place,4124,QLD,Australia,4
1306,Male,13,1956-04-12,Health,Affluent Customer,0,1,13.0,66,70,9120 Corry Avenue,4208,QLD,Australia,7
1307,Female,73,1970-09-06,Health,High Net Worth,0,1,10.0,51,50,2 Shoshone Way,4123,QLD,Australia,6
1310,Male,38,1986-12-20,Manufacturing,High Net Worth,0,1,13.0,35,40,67727 Westerfield Hill,4164,QLD,Australia,9
1311,Female,89,1984-10-06,Financial Services,Mass Customer,0,1,13.0,37,40,0 Moland Parkway,4127,QLD,Australia,7
1312,Female,96,1994-07-16,Health,Affluent Customer,0,0,8.0,28,30,764 Dahle Alley,4115,QLD,Australia,8
1313,Male,59,1986-02-09,Property,Mass Customer,0,0,22.0,36,40,72 Shasta Plaza,4152,QLD,Australia,4
1314,Female,25,1970-02-23,Health,Mass Customer,0,1,6.0,52,50,210 Esch Park,2452,NSW,Australia,8
1315,Female,46,1973-06-24,IT,Mass Customer,0,1,12.0,49,50,55326 Fulton Hill,3931,VIC,Australia,10
1316,Male,79,1990-03-06,Retail,High Net Worth,0,1,18.0,32,30,482 Bartelt Junction,4280,QLD,Australia,7
1317,Male,2,1973-01-18,Retail,Mass Customer,0,1,5.0,49,50,58563 Monterey Hill,4300,QLD,Australia,2
1318,Female,10,1966-08-17,Financial Services,Mass Customer,0,1,4.0,55,60,889 Straubel Way,4055,QLD,Australia,6
1319,Male,20,1955-07-18,Entertainment,Mass Customer,0,1,12.0,66,70,9 Dawn Court,4128,QLD,Australia,2
1320,Female,4,1983-10-29,Manufacturing,High Net Worth,0,1,7.0,38,40,1988 Bartillon Terrace,4500,QLD,Australia,3
1321,Female,29,1994-07-05,Argiculture,Affluent Customer,0,0,8.0,28,30,57384 Sycamore Park,4370,QLD,Australia,6
1322,Female,37,2001-10-16,Financial Services,Mass Customer,0,1,1.0,20,20,276 Hoffman Road,4017,QLD,Australia,8
1324,Female,88,1978-02-22,Manufacturing,Mass Customer,0,0,11.0,44,40,7 John Wall Parkway,4020,QLD,Australia,5
1325,Male,67,1968-08-25,Argiculture,High Net Worth,0,1,14.0,53,50,0693 Eagan Court,4019,QLD,Australia,4
1326,Male,15,1966-02-23,Health,Affluent Customer,0,1,5.0,56,60,38 Main Park,3188,VIC,Australia,8
1327,Female,57,1995-11-25,Property,Affluent Customer,0,0,6.0,26,30,2 Shasta Street,3977,VIC,Australia,8
1328,Male,19,1981-09-02,IT,Mass Customer,0,1,6.0,40,40,27 Farmco Pass,3806,VIC,Australia,8
1331,Male,12,1987-03-24,Telecommunications,High Net Worth,0,0,17.0,35,40,2 Dixon Crossing,3910,VIC,Australia,7
1333,Male,4,1973-08-23,Financial Services,High Net Worth,0,0,9.0,48,50,09653 Golf View Way,3840,VIC,Australia,2
1334,Female,72,1998-10-23,Financial Services,Mass Customer,0,0,4.0,23,20,433 Mockingbird Center,3840,VIC,Australia,2
1335,Female,57,1997-08-14,Entertainment,Mass Customer,0,1,3.0,24,20,4 Sycamore Pass,3977,VIC,Australia,5
1337,Female,15,1988-03-08,Health,Mass Customer,0,0,10.0,34,30,0 Fulton Drive,3806,VIC,Australia,8
1339,Female,82,1978-12-09,IT,High Net Worth,0,0,14.0,43,40,8766 Onsgard Plaza,3805,VIC,Australia,8
1341,Male,65,1986-05-18,Financial Services,Affluent Customer,0,0,15.0,36,40,05 Dahle Drive,3757,VIC,Australia,7
1342,Male,14,1962-04-11,Retail,Affluent Customer,0,1,11.0,60,60,5063 Shopko Pass,2582,NSW,Australia,8
1343,Male,67,1979-12-10,Health,High Net Worth,0,0,5.0,42,40,09 Hagan Pass,3196,VIC,Australia,8
1344,Female,20,1995-11-02,Manufacturing,Mass Customer,0,0,4.0,26,30,87897 Lighthouse Bay Pass,3747,VIC,Australia,4
1345,Male,94,1960-09-11,Manufacturing,Mass Customer,0,0,12.0,61,60,294 Lawn Junction,3677,VIC,Australia,1
1346,Male,9,1970-06-19,Telecommunications,Mass Customer,0,0,19.0,52,50,5 Springview Terrace,3620,VIC,Australia,4
1347,Female,14,1977-12-16,Manufacturing,Mass Customer,0,1,14.0,44,40,9 Logan Drive,3620,VIC,Australia,2
1349,Male,83,1997-05-07,Manufacturing,Affluent Customer,0,0,1.0,25,20,77 Acker Alley,3151,VIC,Australia,10
1350,Male,10,1957-09-30,Retail,Mass Customer,0,1,8.0,64,60,38 Hansons Place,3023,VIC,Australia,7
1352,Male,53,1954-12-28,Manufacturing,High Net Worth,0,0,18.0,67,70,0784 Utah Plaza,3199,VIC,Australia,7
1353,Female,1,1980-03-31,Health,Mass Customer,0,1,11.0,42,40,5298 Nevada Circle,3500,VIC,Australia,1
1354,Female,0,2000-10-15,Financial Services,Affluent Customer,0,0,2.0,21,20,0 Ramsey Place,3444,VIC,Australia,4
1355,Male,37,2001-04-04,Property,Mass Customer,0,0,1.0,21,20,7006 Miller Avenue,3444,VIC,Australia,4
1357,Male,69,1993-05-14,Health,High Net Worth,0,0,6.0,29,30,43811 Golf View Road,3380,VIC,Australia,1
1358,Male,8,1994-04-11,Health,High Net Worth,0,0,6.0,28,30,19 Green Ridge Avenue,3340,VIC,Australia,3
1359,Female,54,1993-02-24,Retail,Mass Customer,0,0,6.0,29,30,91079 Lukken Way,3338,VIC,Australia,5
1360,Male,41,1970-07-04,Manufacturing,Mass Customer,0,1,15.0,52,50,1450 Gulseth Park,3337,VIC,Australia,5
1361,Male,56,1964-12-12,Manufacturing,Affluent Customer,0,0,19.0,57,60,1 Boyd Terrace,3280,VIC,Australia,4
1362,Female,20,1973-02-20,Manufacturing,Affluent Customer,0,1,15.0,49,50,9 Almo Alley,3224,VIC,Australia,5
1363,Male,7,1961-10-16,Financial Services,Mass Customer,0,0,18.0,60,60,016 Tony Street,3222,VIC,Australia,5
1364,Male,99,1978-04-20,Manufacturing,Mass Customer,0,0,21.0,44,40,02505 Mariners Cove Street,3222,VIC,Australia,6
1365,Male,97,1992-04-19,Health,Mass Customer,0,0,3.0,30,30,970 Sundown Place,3222,VIC,Australia,5
1366,Male,10,1974-06-30,Retail,Affluent Customer,0,0,22.0,48,50,0261 Roxbury Crossing,4164,QLD,Australia,9
1367,Female,63,1973-06-29,Retail,Mass Customer,0,0,18.0,49,50,5413 Harbort Terrace,3226,VIC,Australia,7
1368,Female,54,1973-04-14,Property,Mass Customer,0,0,4.0,49,50,03444 Scott Lane,3204,VIC,Australia,10
1369,Female,51,1994-05-08,Manufacturing,Mass Customer,0,1,6.0,28,30,3 Schlimgen Alley,3201,VIC,Australia,6
1370,Female,44,1986-10-23,Property,Mass Customer,0,0,18.0,35,40,0162 Darwin Alley,3201,VIC,Australia,6
1371,Female,39,1959-08-02,Retail,Mass Customer,0,1,13.0,62,60,66 Division Pass,3840,VIC,Australia,1
1372,Male,44,1980-07-02,Manufacturing,Affluent Customer,0,0,17.0,42,40,6 Forster Crossing,3198,VIC,Australia,8
1373,Female,3,1958-09-23,Financial Services,Mass Customer,0,1,12.0,63,60,939 Hermina Drive,3198,VIC,Australia,8
1374,Male,76,1976-01-13,Manufacturing,Mass Customer,0,0,8.0,46,50,393 Warrior Crossing,3190,VIC,Australia,10
1375,Male,36,1978-12-07,Financial Services,Affluent Customer,0,0,18.0,43,40,3962 Rigney Center,3156,VIC,Australia,8
1376,Male,89,1966-03-12,Health,Mass Customer,0,1,18.0,56,60,64201 Bonner Point,3169,VIC,Australia,5
1377,Male,86,1989-05-11,Retail,Mass Customer,0,1,2.0,33,30,0 Grasskamp Pass,3170,VIC,Australia,10
1378,Female,36,1978-06-18,Property,Affluent Customer,0,1,7.0,44,40,3831 Paget Road,3163,VIC,Australia,6
1379,Female,63,1989-06-16,Financial Services,Mass Customer,0,1,7.0,33,30,46523 Mcbride Circle,3161,VIC,Australia,9
1380,Female,99,1998-09-30,Financial Services,Mass Customer,0,0,3.0,23,20,29 Mallory Circle,3791,VIC,Australia,9
1381,Male,79,1985-03-11,Manufacturing,Affluent Customer,0,1,15.0,37,40,6229 Amoth Place,3156,VIC,Australia,8
1382,Male,27,1989-10-23,Manufacturing,High Net Worth,0,1,20.0,32,30,952 Fairview Hill,3155,VIC,Australia,8
1383,Female,81,1957-10-29,IT,Affluent Customer,0,0,8.0,64,60,6 La Follette Lane,3977,VIC,Australia,6
1384,Female,48,1998-09-09,Manufacturing,Mass Customer,0,0,2.0,23,20,6837 West Pass,4119,QLD,Australia,7
1385,Female,39,1957-08-17,Financial Services,Mass Customer,0,0,16.0,64,60,28 Menomonie Street,3140,VIC,Australia,10
1386,Female,71,1967-06-12,Retail,Mass Customer,0,1,12.0,55,60,94 Sheridan Parkway,3136,VIC,Australia,9
1387,Female,33,1977-07-11,Manufacturing,Mass Customer,0,1,4.0,45,40,50 Claremont Junction,3818,VIC,Australia,6
1388,Male,86,1972-08-14,Financial Services,Mass Customer,0,0,7.0,49,50,70676 Eggendart Trail,3028,VIC,Australia,8
1389,Female,27,1962-05-14,Health,Affluent Customer,0,0,15.0,60,60,5586 Buena Vista Avenue,3106,VIC,Australia,10
1390,Female,74,2000-01-25,Retail,High Net Worth,0,1,1.0,22,20,02701 Talmadge Junction,3082,VIC,Australia,7
1391,Female,62,1976-08-05,Retail,High Net Worth,0,0,12.0,45,40,220 Mitchell Place,3099,VIC,Australia,9
1392,Female,28,2000-01-15,Financial Services,Mass Customer,0,0,1.0,22,20,02570 Tony Way,3752,VIC,Australia,6
1393,Female,96,1976-03-10,Manufacturing,Mass Customer,0,0,20.0,46,50,12 Alpine Lane,3754,VIC,Australia,8
1394,Male,50,1978-01-27,Health,Mass Customer,0,1,8.0,44,40,6 Northfield Point,3140,VIC,Australia,9
1396,Male,20,1987-10-07,Financial Services,Mass Customer,0,0,18.0,34,30,8108 Clyde Gallagher Crossing,3756,VIC,Australia,4
1397,Male,29,1979-01-21,Manufacturing,Mass Customer,0,1,14.0,43,40,79206 Independence Drive,3061,VIC,Australia,5
1398,Female,11,1966-11-29,Manufacturing,Mass Customer,0,0,17.0,55,60,60447 Ridgeway Plaza,3048,VIC,Australia,6
1399,Female,84,1967-09-08,Manufacturing,Mass Customer,0,0,15.0,54,50,4 Milwaukee Park,3046,VIC,Australia,9
1400,Female,51,1982-05-23,Manufacturing,Affluent Customer,0,1,7.0,40,40,73506 Cordelia Lane,4217,QLD,Australia,4
1401,Female,68,1978-09-30,Financial Services,High Net Worth,0,0,10.0,43,40,0 Rowland Road,3036,VIC,Australia,9
1402,Male,58,2001-12-08,Telecommunications,Mass Customer,0,0,1.0,20,20,42829 Charing Cross Road,3107,VIC,Australia,8
1403,Female,18,1980-12-01,Retail,Mass Customer,0,0,16.0,41,40,7530 Sutteridge Hill,3030,VIC,Australia,7
1404,Male,78,1957-07-30,Manufacturing,Mass Customer,0,1,14.0,64,60,88545 Milwaukee Center,3022,VIC,Australia,8
1405,Female,52,1958-04-05,Manufacturing,High Net Worth,0,1,11.0,64,60,070 Shelley Terrace,3020,VIC,Australia,4
1406,Male,3,1970-05-05,Financial Services,High Net Worth,0,1,17.0,52,50,12439 Kropf Way,3049,VIC,Australia,6
1407,Female,43,1980-10-04,Manufacturing,Mass Customer,0,1,9.0,41,40,931 Rigney Terrace,3015,VIC,Australia,10
1408,Male,14,1997-06-22,Health,High Net Worth,0,0,4.0,25,20,6 Anderson Court,2880,NSW,Australia,1
1410,Female,10,1997-01-22,Retail,High Net Worth,0,1,6.0,25,20,4370 Haas Trail,2870,NSW,Australia,5
1411,Female,24,1994-05-04,Health,Mass Customer,0,1,5.0,28,30,45 Tony Trail,2259,NSW,Australia,7
1413,Female,47,1998-04-24,Financial Services,Mass Customer,0,0,3.0,24,20,967 Farmco Road,2880,NSW,Australia,1
1414,Female,57,1980-02-29,Retail,Mass Customer,0,1,10.0,42,40,623 Talisman Way,2763,NSW,Australia,8
1415,Female,68,1998-12-14,Property,High Net Worth,0,1,3.0,23,20,837 Evergreen Junction,2774,NSW,Australia,8
1417,Female,12,1959-11-14,Manufacturing,High Net Worth,0,1,20.0,62,60,83758 Kings Hill,2770,NSW,Australia,7
1418,Female,80,1976-11-29,IT,Affluent Customer,0,1,21.0,45,40,8 Veith Alley,2750,NSW,Australia,5
1419,Male,5,1967-01-11,Financial Services,Mass Customer,0,1,4.0,55,60,9 Pond Avenue,2767,NSW,Australia,9
1420,Female,14,1959-10-12,Health,Mass Customer,0,0,11.0,62,60,255 Doe Crossing Terrace,2767,NSW,Australia,8
1421,Female,74,1956-04-14,Property,Mass Customer,0,0,20.0,66,70,2 Alpine Circle,2765,NSW,Australia,10
1422,Male,31,1972-03-13,Manufacturing,Affluent Customer,0,1,16.0,50,50,0 Talisman Trail,2769,NSW,Australia,10
1423,Female,51,1959-06-17,Manufacturing,Mass Customer,0,0,19.0,63,60,5700 Banding Lane,2762,NSW,Australia,9
1424,Male,56,1974-08-03,Health,High Net Worth,0,1,14.0,47,50,94079 Eggendart Point,2745,NSW,Australia,9
1425,Male,20,1986-07-06,Retail,High Net Worth,0,1,11.0,36,40,87038 Sauthoff Road,2761,NSW,Australia,7
1426,Female,72,1956-08-23,Financial Services,Mass Customer,0,0,17.0,65,60,4817 Fulton Junction,2761,NSW,Australia,8
1427,Male,14,1993-12-09,Financial Services,High Net Worth,0,0,8.0,28,30,22 Transport Alley,2761,NSW,Australia,9
1428,Female,93,1998-11-15,Retail,High Net Worth,0,0,1.0,23,20,1231 Grim Road,2760,NSW,Australia,8
1429,Male,94,1980-12-03,Health,Mass Customer,0,1,12.0,41,40,3 Rigney Center,2794,NSW,Australia,2
1430,Female,86,1999-07-24,Manufacturing,Mass Customer,0,1,3.0,22,20,7847 Buell Trail,2759,NSW,Australia,8
1431,Male,29,1975-05-13,Financial Services,Affluent Customer,0,1,17.0,47,50,42946 Fieldstone Pass,2750,NSW,Australia,9
1432,Male,70,1998-11-26,Argiculture,High Net Worth,0,1,2.0,23,20,1617 Beilfuss Street,2759,NSW,Australia,8
1433,Female,15,1958-09-25,IT,Mass Customer,0,0,20.0,63,60,64 Everett Circle,2756,NSW,Australia,8
1434,Male,42,1973-08-14,Property,High Net Worth,0,0,9.0,48,50,184 Melrose Pass,2756,NSW,Australia,11
1435,Male,96,1968-04-27,Telecommunications,Affluent Customer,0,1,19.0,54,50,8934 Park Meadow Street,2756,NSW,Australia,8
1437,Male,35,1974-09-12,Manufacturing,Affluent Customer,0,0,20.0,47,50,26607 West Hill,2777,NSW,Australia,9
1438,Female,27,1975-11-01,Health,Mass Customer,0,1,14.0,46,50,53649 Mandrake Place,2749,NSW,Australia,8
1439,Male,97,1965-07-28,Retail,Mass Customer,0,0,19.0,56,60,223 Trailsway Parkway,2154,NSW,Australia,10
1440,Female,19,1965-11-22,Financial Services,High Net Worth,0,1,12.0,56,60,8999 Elmside Pass,2749,NSW,Australia,9
1441,Female,23,1977-03-07,Manufacturing,Affluent Customer,0,0,5.0,45,40,53 Steensland Parkway,2773,NSW,Australia,10
1442,Male,1,1963-03-07,Manufacturing,Affluent Customer,0,0,17.0,59,60,8 Prairie Rose Circle,2745,NSW,Australia,9
1443,Female,47,1986-07-25,Financial Services,Affluent Customer,0,1,22.0,35,40,3416 Texas Pass,2747,NSW,Australia,7
1444,Male,97,1975-04-14,Health,Mass Customer,0,0,8.0,47,50,8088 Macpherson Hill,2323,NSW,Australia,5
1445,Female,57,1973-03-29,IT,Affluent Customer,0,0,18.0,49,50,6418 Jenna Trail,2640,NSW,Australia,4
1446,Male,51,1987-04-15,Manufacturing,Mass Customer,0,0,17.0,35,40,70262 Hermina Court,3690,VIC,Australia,2
1447,Male,29,1996-06-16,Manufacturing,Mass Customer,0,0,4.0,26,30,89684 Coolidge Hill,2630,NSW,Australia,1
1448,Male,40,1988-08-09,Property,Mass Customer,0,0,20.0,33,30,00 International Junction,2260,NSW,Australia,8
1450,Female,23,1964-01-24,Manufacturing,Affluent Customer,0,0,6.0,58,60,6386 Raven Road,2579,NSW,Australia,2
1451,Female,32,1977-02-01,Argiculture,Mass Customer,0,1,16.0,45,40,8 Mendota Plaza,2567,NSW,Australia,9
1452,Male,99,1955-12-31,Retail,Mass Customer,0,0,20.0,66,70,913 Londonderry Trail,2567,NSW,Australia,8
1453,Male,54,1977-07-30,Health,High Net Worth,0,0,13.0,44,40,58516 Tony Plaza,2567,NSW,Australia,8
1454,Male,4,1979-04-07,Argiculture,Mass Customer,0,1,3.0,43,40,583 Jenna Pass,2567,NSW,Australia,9
1455,Female,2,1992-07-26,Property,Affluent Customer,0,0,8.0,29,30,77729 Kim Plaza,2560,NSW,Australia,7
1456,Male,97,1964-12-11,Property,Mass Customer,0,1,6.0,57,60,1253 Ridge Oak Center,2560,NSW,Australia,4
1458,Male,40,1956-10-22,Telecommunications,Affluent Customer,0,0,11.0,65,60,6279 Lien Junction,2560,NSW,Australia,6
1459,Male,89,1998-06-16,Manufacturing,Mass Customer,0,0,4.0,24,20,1435 Lukken Trail,2570,NSW,Australia,8
1460,Male,92,1973-07-03,Financial Services,High Net Worth,0,1,13.0,49,50,25 Darwin Terrace,2207,NSW,Australia,9
1461,Male,71,1957-01-04,Retail,Mass Customer,0,1,9.0,65,60,3 Independence Hill,2560,NSW,Australia,9
1462,Male,16,1995-11-07,Financial Services,Mass Customer,0,1,1.0,26,30,4 Stone Corner Avenue,4503,QLD,Australia,6
1463,Male,53,1965-04-18,Property,High Net Worth,0,1,18.0,57,60,14179 Springs Drive,2557,NSW,Australia,9
1465,Female,53,1971-02-18,Financial Services,Mass Customer,0,1,5.0,51,50,55 Red Cloud Pass,2536,NSW,Australia,5
1466,Female,62,1998-01-05,Financial Services,High Net Worth,0,1,2.0,24,20,21 Spohn Drive,2530,NSW,Australia,8
1467,Female,1,1975-12-16,Manufacturing,Mass Customer,0,1,6.0,46,50,11606 Myrtle Street,2207,NSW,Australia,8
1468,Female,37,1978-01-10,Financial Services,Mass Customer,0,0,22.0,44,40,45725 Hagan Pass,2519,NSW,Australia,9
1469,Male,77,1957-06-29,Financial Services,Affluent Customer,0,1,14.0,65,60,93482 Jenifer Alley,2439,NSW,Australia,10
1470,Male,62,1995-12-04,Financial Services,High Net Worth,0,1,8.0,26,30,04 Gulseth Plaza,2528,NSW,Australia,8
1471,Female,88,1978-02-24,Financial Services,Mass Customer,0,0,15.0,44,40,0 Canary Parkway,2506,NSW,Australia,9
1472,Female,3,1964-03-03,Financial Services,Mass Customer,0,0,17.0,58,60,2 Dayton Center,2487,NSW,Australia,9
1474,Male,54,1986-05-27,Health,Mass Customer,0,1,21.0,36,40,828 Schlimgen Circle,2450,NSW,Australia,5
1475,Male,41,1985-07-21,Retail,Affluent Customer,0,1,7.0,36,40,558 Thompson Junction,2440,NSW,Australia,6
1478,Male,40,1992-12-05,Financial Services,High Net Worth,0,0,9.0,29,30,12 Express Pass,2340,NSW,Australia,2
1479,Male,25,1977-10-20,Argiculture,Mass Customer,0,0,21.0,44,40,76 Norway Maple Drive,4509,QLD,Australia,6
1481,Female,93,1976-06-26,Financial Services,Affluent Customer,0,0,14.0,46,50,038 North Court,2333,NSW,Australia,3
1482,Male,29,1979-04-30,Manufacturing,Mass Customer,0,0,12.0,43,40,7231 Pepper Wood Point,2428,NSW,Australia,8
1483,Female,55,1971-12-11,Telecommunications,Mass Customer,0,1,14.0,50,50,941 La Follette Hill,2263,NSW,Australia,10
1485,Male,50,1969-08-02,Health,Mass Customer,0,1,6.0,52,50,29133 Canary Circle,2282,NSW,Australia,8
1486,Male,14,1978-08-07,Manufacturing,Mass Customer,0,0,10.0,43,40,12 Redwing Street,2325,NSW,Australia,4
1489,Male,17,1993-05-13,Health,Mass Customer,0,0,4.0,29,30,7509 Prairieview Center,2289,NSW,Australia,9
1490,Female,36,1970-01-03,Financial Services,Mass Customer,0,1,6.0,52,50,7 Delaware Hill,2320,NSW,Australia,6
1491,Female,96,1997-08-03,Health,Mass Customer,0,1,4.0,24,20,15012 Oneill Plaza,2285,NSW,Australia,5
1493,Female,51,1987-08-12,Argiculture,High Net Worth,0,0,22.0,34,30,9 Sycamore Pass,2287,NSW,Australia,5
1495,Female,4,1989-08-14,Health,High Net Worth,0,1,8.0,32,30,81 Artisan Park,2259,NSW,Australia,5
1496,Female,22,1998-05-02,IT,Affluent Customer,0,0,3.0,24,20,7764 Declaration Hill,2261,NSW,Australia,9
1497,Female,70,1973-11-08,Retail,High Net Worth,0,0,14.0,48,50,7049 Sutteridge Lane,2251,NSW,Australia,8
1499,Male,88,1973-08-18,Manufacturing,Mass Customer,0,1,11.0,48,50,543 Morrow Terrace,2261,NSW,Australia,8
1501,Female,74,1973-07-31,Property,Mass Customer,0,1,14.0,48,50,8 Arizona Way,2233,NSW,Australia,9
1502,Female,52,1990-03-26,Financial Services,Affluent Customer,0,1,11.0,32,30,78960 Schiller Lane,2450,NSW,Australia,4
1504,Male,98,1975-01-03,Property,Affluent Customer,0,1,13.0,47,50,39677 Emmet Terrace,2211,NSW,Australia,10
1505,Male,90,1993-10-21,Financial Services,Mass Customer,0,0,3.0,28,30,30 Bay Hill,2229,NSW,Australia,12
1506,Male,21,1958-02-21,Property,Mass Customer,0,0,17.0,64,60,6 Canary Plaza,2223,NSW,Australia,8
